Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Adult
1,1,1,9500,1,Complete Secondary Education,135.0,1,Other Specific Qualifications,Incomplete Secondary Education,Other,Other,135.4,1,0,0,1,1,0,21,0,0,7,9,6,12.565,0,0,8,12,5,12.16,0,11.1,0.6,2.02,Enrolled,1
1,39,1,9238,1,Other,133.1,1,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,139.0,0,0,1,0,1,0,33,0,0,6,8,0,0.0,0,0,5,6,0,0.0,0,16.2,0.3,-0.92,Dropout,1
1,43,1,9147,1,Complete Secondary Education,120.0,1,Other Specific Qualifications,Other Specific Qualifications,Administrative,Professionals,113.4,0,0,0,1,1,0,22,0,0,5,9,3,13.0,0,0,5,9,3,11.66666667,0,12.7,3.7,-1.7,Dropout,1
1,44,1,9119,1,Other,150.0,1,Incomplete Secondary Education,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,150.0,1,0,1,1,1,0,20,0,0,5,6,5,16.5,0,0,5,7,5,17.71428571,0,12.4,0.5,1.79,Dropout,0
1,17,1,9670,1,Complete Secondary Education,123.0,1,Other Specific Qualifications,Other Specific Qualifications,Professionals,Professionals,122.0,0,0,1,1,1,0,19,0,0,6,7,6,13.16666667,0,0,6,9,5,13.2,0,8.9,1.4,3.51,Enrolled,0
1,44,1,9085,1,Other,150.0,1,Other Specific Qualifications,Other Specific Qualifications,Technicians,Management,150.0,1,0,0,1,1,0,20,0,1,6,11,6,13.8,0,1,6,7,6,13.14285714,0,16.2,0.3,-0.92,Graduate,0
1,39,1,9254,1,Basic Education (3rd Cycle),133.1,1,Other Specific Qualifications,Other Specific Qualifications,Administrative,Agriculture and Fishery,119.3,1,0,0,1,1,0,25,0,0,6,7,6,11.16666667,0,0,6,11,4,11.8,0,9.4,-0.8,-3.12,Enrolled,1
1,39,1,9003,1,Complete Secondary Education,130.0,1,Complete Secondary Education,Complete Secondary Education,Plant and Machine Operators,Technicians,140.0,0,0,0,0,1,0,25,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,13.9,-0.3,0.79,Dropout,1
1,1,4,9070,1,Complete Secondary Education,140.0,1,Higher Education - Undergraduate,Incomplete Secondary Education,Management,Elementary Occupations,125.0,1,0,0,1,1,0,19,0,0,6,7,6,12.66666667,0,0,6,8,6,12.14285714,0,9.4,-0.8,-3.12,Enrolled,0
1,1,1,9670,1,Complete Secondary Education,141.0,1,Higher Education - Undergraduate,Complete Secondary Education,Management,Technicians,140.7,1,0,0,1,1,0,20,0,0,5,5,5,12.6,0,0,5,6,4,14.5,1,7.6,2.6,0.32,Graduate,0
2,39,1,9500,1,Other,133.1,1,Incomplete Secondary Education,Incomplete Secondary Education,Technicians,Technicians,100.0,0,0,0,1,1,0,33,0,0,7,7,5,13.06,0,0,7,9,0,0.0,0,16.2,0.3,-0.92,Enrolled,1
1,17,5,9773,1,Complete Secondary Education,146.0,1,Complete Secondary Education,Other Specific Qualifications,Administrative,Administrative,146.7,1,0,0,1,1,0,19,0,0,6,7,6,13.83333333,0,0,6,8,6,13.625,0,7.6,2.6,0.32,Graduate,0
1,39,1,9130,1,Other,133.1,1,Higher Education - Postgraduate,Higher Education - Postgraduate,Other,Other,96.0,0,0,0,1,1,0,31,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,1
1,44,1,9119,1,Other,160.0,1,Higher Education - Undergraduate,Other Specific Qualifications,Management,Professionals,160.0,0,0,1,0,1,0,24,0,2,6,6,2,16.0,0,2,7,7,2,16.0,0,8.9,1.4,3.51,Dropout,1
1,44,1,9119,1,Other,130.0,1,Incomplete Secondary Education,Higher Education - Undergraduate,Professionals,Technicians,130.0,0,0,1,0,1,0,23,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,15.5,2.8,-4.06,Dropout,1
2,39,1,9991,0,Complete Secondary Education,160.0,1,Complete Secondary Education,Higher Education - Undergraduate,Management,Management,130.0,0,0,0,0,1,1,26,0,0,5,12,3,10.66666667,0,0,5,11,3,10.66666667,0,9.4,-0.8,-3.12,Dropout,1
2,43,1,9070,1,Higher Education - Bachelor/Degree,140.0,1,Other Specific Qualifications,Other Specific Qualifications,Service and Sales,Service and Sales,140.0,1,0,0,1,1,0,38,0,14,18,18,18,14.5,0,13,18,18,18,14.5,0,16.2,0.3,-0.92,Graduate,1
1,1,6,9119,1,Complete Secondary Education,126.0,1,Incomplete Secondary Education,Incomplete Secondary Education,Agriculture and Fishery,Professionals,116.6,1,0,0,1,1,1,20,0,0,5,6,5,14.0,0,0,5,7,5,13.8,0,8.9,1.4,3.51,Graduate,0
1,17,5,9119,1,Complete Secondary Education,118.0,1,Complete Secondary Education,Incomplete Secondary Education,Plant and Machine Operators,Plant and Machine Operators,120.5,1,0,0,1,1,0,20,0,0,5,10,3,13.33333333,0,0,5,11,5,13.57142857,0,12.4,0.5,1.79,Graduate,0
1,39,1,9085,1,Other,133.1,1,Higher Education - Undergraduate,Complete Secondary Education,Management,Administrative,103.0,0,0,0,1,1,0,25,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,10.8,1.4,1.74,Dropout,1
1,17,2,9070,1,Complete Secondary Education,121.0,1,Complete Secondary Education,Incomplete Secondary Education,Other,Other,111.9,1,0,0,1,1,0,19,0,0,6,9,5,12.0,0,0,6,10,4,11.2,0,8.9,1.4,3.51,Graduate,0
1,17,1,9119,1,Complete Secondary Education,148.0,1,Complete Secondary Education,Other Specific Qualifications,Technicians,Administrative,148.7,0,0,0,1,1,0,18,0,0,5,6,5,16.2,0,0,5,8,5,16.0,0,8.9,1.4,3.51,Graduate,0
1,43,1,9991,0,Basic Education (3rd Cycle),133.1,1,Complete Secondary Education,Complete Secondary Education,Plant and Machine Operators,Plant and Machine Operators,120.0,0,0,0,1,1,0,28,0,7,13,13,7,10.28571429,0,5,11,13,5,10.6,0,10.8,1.4,1.74,Dropout,1
1,1,2,9119,1,Complete Secondary Education,140.0,1,Incomplete Secondary Education,Incomplete Secondary Education,Plant and Machine Operators,Plant and Machine Operators,125.7,1,0,0,1,1,0,18,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,Enrolled,0
1,1,1,9254,1,Complete Secondary Education,132.0,1,Complete Secondary Education,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,120.1,1,0,0,1,1,1,20,0,0,6,7,6,13.57142857,0,0,6,8,6,13.16666667,0,8.9,1.4,3.51,Graduate,0
1,1,1,9130,1,Complete Secondary Education,140.0,1,Higher Education - Undergraduate,Higher Education - Undergraduate,Professionals,Professionals,127.8,0,0,0,1,1,0,18,0,0,6,7,6,14.28571429,0,0,6,9,6,14.85714286,0,11.1,0.6,2.02,Graduate,0
1,17,3,9147,1,Complete Secondary Education,112.0,1,Complete Secondary Education,Complete Secondary Education,Professionals,Professionals,106.4,1,0,0,1,1,0,19,0,0,5,7,5,10.2,0,0,5,6,4,10.5,0,12.4,0.5,1.79,Graduate,0
1,42,1,9500,1,Complete Secondary Education,100.0,1,Incomplete Secondary Education,Incomplete Secondary Education,Plant and Machine Operators,Plant and Machine Operators,100.0,0,0,1,1,1,0,24,0,0,8,16,2,10.25,1,0,8,16,2,10.25,1,12.7,3.7,-1.7,Dropout,1
1,17,4,9085,1,Complete Secondary Education,126.0,1,Complete Secondary Education,Higher Education - Undergraduate,Administrative,Administrative,123.9,1,0,0,1,1,0,21,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,10.8,1.4,1.74,Dropout,1
1,1,1,9670,1,Complete Secondary Education,150.0,1,Higher Education - Undergraduate,Other Specific Qualifications,Technicians,Agriculture and Fishery,139.5,0,0,0,1,1,1,20,0,0,6,7,6,14.83333333,0,0,6,6,6,14.83333333,0,12.7,3.7,-1.7,Graduate,0
1,44,1,9003,1,Other,150.0,1,Incomplete Secondary Education,Complete Secondary Education,Plant and Machine Operators,Craft and Related Trades,150.0,1,0,0,1,1,0,21,0,0,6,12,5,13.625,0,0,6,6,5,12.6,0,13.9,-0.3,0.79,Graduate,1
2,1,1,9556,1,Complete Secondary Education,144.0,1,Incomplete Secondary Education,Incomplete Secondary Education,Other,Other,139.8,0,0,1,1,1,0,24,0,0,7,7,7,12.27142857,0,0,8,10,7,13.65714286,0,10.8,1.4,1.74,Graduate,1
1,39,1,9991,0,Complete Secondary Education,133.1,1,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,154.4,0,0,0,1,1,0,27,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,10.8,1.4,1.74,Dropout,1
1,17,6,9147,1,Complete Secondary Education,120.0,1,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,115.5,1,0,1,0,1,0,19,0,0,5,8,4,12.5,0,0,5,9,5,10.5,0,8.9,1.4,3.51,Enrolled,0
1,39,1,8014,0,Complete Secondary Education,133.1,1,Higher Education - Undergraduate,Incomplete Secondary Education,Technicians,Agriculture and Fishery,119.0,0,0,0,1,1,0,39,0,3,9,10,9,13.22222222,0,2,7,8,7,13.14285714,0,8.9,1.4,3.51,Graduate,1
1,39,1,33,1,Complete Secondary Education,133.1,1,Incomplete Secondary Education,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,96.1,0,0,0,1,1,0,25,0,0,7,13,2,15.0,0,0,7,12,2,11.5,0,12.4,0.5,1.79,Dropout,1
1,7,1,171,1,Higher Education - Bachelor/Degree,130.0,1,Complete Secondary Education,Higher Education - Undergraduate,Plant and Machine Operators,Management,130.0,0,0,0,0,1,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Dropout,0
1,43,1,9070,1,Complete Secondary Education,133.0,1,Complete Secondary Education,Higher Education - Undergraduate,Plant and Machine Operators,Management,128.8,0,0,0,1,1,0,19,0,6,12,12,12,13.16666667,0,6,12,12,12,13.0,0,10.8,1.4,1.74,Graduate,0
1,18,1,9773,1,Complete Secondary Education,124.0,1,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Craft and Related Trades,126.8,0,0,0,1,1,1,21,0,0,6,8,5,13.83333333,0,0,6,6,4,14.0,0,13.9,-0.3,0.79,Graduate,1
1,7,1,9991,0,Other,130.0,1,Complete Secondary Education,Higher Education - Undergraduate,Technicians,Management,130.0,0,0,0,1,1,0,27,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,8.9,1.4,3.51,Dropout,1
1,1,3,9147,1,Complete Secondary Education,124.0,1,Complete Secondary Education,Complete Secondary Education,Administrative,Professionals,116.7,1,0,0,1,1,0,19,0,0,5,6,0,0.0,0,0,5,6,0,0.0,0,7.6,2.6,0.32,Enrolled,0
1,17,3,9500,1,Complete Secondary Education,132.0,1,Higher Education - Undergraduate,Complete Secondary Education,Management,Agriculture and Fishery,125.5,1,0,0,1,1,0,18,0,0,8,8,7,13.15428571,0,0,8,8,7,13.15428571,0,10.8,1.4,1.74,Enrolled,0
1,1,3,9773,1,Complete Secondary Education,127.0,1,Incomplete Secondary Education,Other Specific Qualifications,Craft and Related Trades,Professionals,133.7,1,0,1,1,1,0,18,0,0,6,6,6,13.0,0,0,6,7,5,11.8,0,12.7,3.7,-1.7,Dropout,0
1,1,1,9130,1,Complete Secondary Education,130.0,1,Higher Education - Undergraduate,Higher Education - Undergraduate,Plant and Machine Operators,Management,117.6,0,0,0,1,1,0,19,0,0,5,14,2,11.5,2,0,5,8,5,11.4,3,9.4,-0.8,-3.12,Enrolled,0
1,44,1,9003,1,Other,140.0,1,Incomplete Secondary Education,Other Specific Qualifications,Plant and Machine Operators,Elementary Occupations,140.0,0,0,0,1,1,0,19,0,0,6,15,3,13.25,0,0,6,9,1,12.0,0,13.9,-0.3,0.79,Dropout,0
1,44,1,9003,1,Other,150.0,1,Incomplete Secondary Education,Complete Secondary Education,Management,Management,150.0,0,0,0,1,1,0,22,0,0,6,12,3,13.33333333,0,0,6,12,3,12.75,0,15.5,2.8,-4.06,Enrolled,1
1,16,2,9238,1,Complete Secondary Education,133.0,1,Incomplete Secondary Education,Other Specific Qualifications,Technicians,Administrative,133.7,1,0,0,1,0,0,18,0,0,6,6,6,13.5,0,0,6,6,6,12.16666667,0,10.8,1.4,1.74,Graduate,0
1,16,4,9773,1,Complete Secondary Education,109.0,1,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Professionals,137.0,1,0,0,1,0,1,18,0,0,6,7,6,12.66666667,0,0,6,8,5,12.8,0,10.8,1.4,1.74,Graduate,0
1,43,1,9147,1,Complete Secondary Education,133.1,1,Higher Education - Undergraduate,Incomplete Secondary Education,Management,Management,128.2,0,0,0,1,0,0,23,0,7,11,18,11,15.09090909,1,2,6,7,6,14.5,0,9.4,-0.8,-3.12,Dropout,1
1,18,4,171,1,Complete Secondary Education,133.0,1,Complete Secondary Education,Higher Education - Undergraduate,Plant and Machine Operators,Administrative,129.2,1,0,1,0,1,0,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Dropout,0
1,17,3,9773,1,Complete Secondary Education,134.0,1,Higher Education - Undergraduate,Complete Secondary Education,Professionals,Professionals,129.5,1,0,0,1,1,0,18,0,0,6,7,6,13.16666667,0,0,6,7,6,12.66666667,0,16.2,0.3,-0.92,Graduate,0
1,1,4,9773,1,Complete Secondary Education,125.0,1,Incomplete Secondary Education,Incomplete Secondary Education,Plant and Machine Operators,Agriculture and Fishery,129.6,1,0,0,1,1,0,18,0,0,6,6,6,12.83333333,0,0,6,8,6,12.83333333,0,12.4,0.5,1.79,Graduate,0
1,17,3,9119,1,Complete Secondary Education,135.0,1,Complete Secondary Education,Incomplete Secondary Education,Other,Other,121.7,1,0,0,1,1,0,18,0,0,5,7,5,11.8,0,0,5,9,3,12.0,0,8.9,1.4,3.51,Enrolled,0
1,17,2,9773,1,Complete Secondary Education,132.0,1,Incomplete Secondary Education,Complete Secondary Education,Plant and Machine Operators,Plant and Machine Operators,141.8,1,0,0,1,1,0,20,0,0,6,6,6,11.83333333,0,0,6,6,6,12.16666667,0,12.7,3.7,-1.7,Graduate,0
1,1,3,9773,1,Complete Secondary Education,135.0,1,Higher Education - Undergraduate,Complete Secondary Education,Management,Technicians,129.8,1,0,0,1,1,0,20,0,0,6,6,5,12.8,0,0,6,11,3,12.75,0,15.5,2.8,-4.06,Graduate,0
1,44,1,9070,1,Other,100.0,1,Complete Secondary Education,Complete Secondary Education,Technicians,Technicians,106.0,0,0,0,1,1,0,21,0,2,7,7,5,11.8,0,5,9,9,5,11.0,0,12.4,0.5,1.79,Dropout,1
1,43,1,171,1,Complete Secondary Education,144.0,1,Incomplete Secondary Education,Incomplete Secondary Education,Plant and Machine Operators,Technicians,121.6,0,0,0,1,1,0,22,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,Enrolled,1
1,17,1,9119,1,Complete Secondary Education,125.0,1,Incomplete Secondary Education,Complete Secondary Education,Administrative,Technicians,121.5,1,0,0,1,1,0,20,0,0,5,7,5,15.8,0,0,5,7,5,14.57142857,0,11.1,0.6,2.02,Dropout,0
1,1,1,171,1,Complete Secondary Education,133.1,1,Complete Secondary Education,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,117.0,0,0,1,1,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,Enrolled,0
1,44,1,9119,1,Other,130.0,1,Other Specific Qualifications,Incomplete Secondary Education,Plant and Machine Operators,Administrative,130.0,1,0,0,1,1,0,19,0,0,5,9,2,12.5,0,0,5,10,3,11.6,0,12.4,0.5,1.79,Enrolled,0
1,17,1,9670,1,Complete Secondary Education,117.0,1,Complete Secondary Education,Complete Secondary Education,Technicians,Technicians,117.7,1,0,0,1,1,0,20,0,0,6,9,6,14.66666667,0,0,6,7,6,13.85714286,0,8.9,1.4,3.51,Graduate,0
1,44,1,9085,1,Other,140.0,1,Incomplete Secondary Education,Other Specific Qualifications,Administrative,Agriculture and Fishery,140.0,1,0,0,1,1,0,19,0,2,6,10,4,12.5,0,1,6,16,2,12.0,0,12.4,0.5,1.79,Dropout,0
1,1,1,9119,1,Complete Secondary Education,132.0,1,Complete Secondary Education,Complete Secondary Education,Professionals,Professionals,133.1,1,0,0,1,1,0,19,0,0,5,7,3,12.0,0,0,6,10,2,10.5,0,11.1,0.6,2.02,Dropout,0
1,15,1,9119,1,Complete Secondary Education,133.1,41,Higher Education - Undergraduate,Higher Education - Undergraduate,Management,Management,100.0,0,0,1,1,1,0,24,1,2,8,8,7,13.14285714,0,1,6,8,6,11.83333333,0,8.9,1.4,3.51,Enrolled,1
1,17,1,9670,1,Complete Secondary Education,132.0,1,Incomplete Secondary Education,Complete Secondary Education,Administrative,Technicians,119.1,0,0,1,1,1,0,18,0,0,6,6,3,12.66666667,0,0,6,11,4,11.14285714,0,10.8,1.4,1.74,Dropout,0
1,1,1,9119,1,Complete Secondary Education,148.0,1,Incomplete Secondary Education,Incomplete Secondary Education,Plant and Machine Operators,Craft and Related Trades,129.8,0,0,0,0,1,1,18,0,0,5,6,5,15.0,0,0,5,6,5,14.2,0,8.9,1.4,3.51,Enrolled,0
1,1,1,9238,1,Complete Secondary Education,133.0,1,Incomplete Secondary Education,Other Specific Qualifications,Plant and Machine Operators,Agriculture and Fishery,131.3,1,0,1,1,0,0,18,0,0,6,7,5,13.6,0,0,6,7,5,11.8,0,8.9,1.4,3.51,Dropout,0
1,17,5,9773,1,Complete Secondary Education,143.0,1,Complete Secondary Education,Complete Secondary Education,Agriculture and Fishery,Agriculture and Fishery,136.7,1,0,0,1,0,0,18,0,0,6,6,6,12.5,0,0,6,6,6,13.83333333,0,8.9,1.4,3.51,Graduate,0
1,17,1,9238,1,Complete Secondary Education,143.0,1,Incomplete Secondary Education,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,126.2,1,0,0,1,0,1,21,0,0,6,7,6,13.33333333,0,0,6,7,6,13.5,0,12.4,0.5,1.79,Graduate,1
1,15,1,9085,1,Complete Secondary Education,133.1,41,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,109.6,0,0,0,1,0,0,18,1,0,6,13,4,12.25,0,0,6,15,5,11.0,0,11.1,0.6,2.02,Dropout,0
1,1,1,9500,1,Complete Secondary Education,141.0,1,Complete Secondary Education,Incomplete Secondary Education,Professionals,Professionals,131.9,1,0,0,1,0,1,18,0,0,7,7,7,15.10142857,0,0,8,8,8,16.09375,0,11.1,0.6,2.02,Graduate,0
1,1,2,9238,1,Complete Secondary Education,140.0,1,Incomplete Secondary Education,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,140.7,1,0,0,1,0,1,18,0,0,6,6,6,13.16666667,0,0,6,6,6,16.0,0,10.8,1.4,1.74,Graduate,0
1,18,6,8014,0,Complete Secondary Education,134.0,1,Higher Education - Undergraduate,Incomplete Secondary Education,Management,Technicians,120.7,1,0,0,1,0,0,23,0,0,6,8,4,11.0,0,0,6,6,0,0.0,0,13.9,-0.3,0.79,Dropout,1
1,1,2,9147,1,Complete Secondary Education,118.0,1,Higher Education - Undergraduate,Incomplete Secondary Education,Management,Technicians,113.8,1,0,0,1,0,0,21,0,0,5,9,3,11.66666667,0,0,5,9,4,11.75,0,8.9,1.4,3.51,Graduate,1
1,1,1,9238,1,Complete Secondary Education,135.0,1,Incomplete Secondary Education,Other Specific Qualifications,Agriculture and Fishery,Administrative,121.0,0,0,0,1,0,0,20,0,0,6,13,1,10.0,0,0,6,13,1,13.0,0,9.4,-0.8,-3.12,Enrolled,0
1,17,1,8014,0,Complete Secondary Education,119.0,1,Higher Education - Postgraduate,Higher Education - Postgraduate,Other,Other,112.4,1,0,0,1,0,0,26,0,4,7,15,7,11.57142857,0,2,6,14,2,11.0,0,7.6,2.6,0.32,Dropout,1
1,1,6,9773,1,Complete Secondary Education,145.0,1,Complete Secondary Education,Incomplete Secondary Education,Technicians,Technicians,131.0,1,0,0,1,0,1,18,0,0,6,6,6,12.16666667,0,0,6,10,5,11.2,0,7.6,2.6,0.32,Enrolled,0
1,1,1,171,1,Complete Secondary Education,143.0,1,Higher Education - Undergraduate,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,142.7,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,16.2,0.3,-0.92,Dropout,0
1,1,1,9670,1,Complete Secondary Education,123.0,1,Incomplete Secondary Education,Incomplete Secondary Education,Plant and Machine Operators,Craft and Related Trades,125.5,0,0,0,0,0,1,19,0,0,6,6,6,13.83333333,0,0,6,7,6,14.28571429,0,8.9,1.4,3.51,Graduate,0
1,1,3,9500,1,Complete Secondary Education,108.0,1,Incomplete Secondary Education,Complete Secondary Education,Plant and Machine Operators,Professionals,107.8,1,0,0,1,0,1,20,0,0,7,10,6,12.35714286,0,0,8,9,7,13.0,0,13.9,-0.3,0.79,Graduate,0
1,1,3,9773,1,Complete Secondary Education,117.0,1,Other Specific Qualifications,Incomplete Secondary Education,Agriculture and Fishery,Agriculture and Fishery,110.4,1,0,1,0,0,0,19,0,0,6,7,6,12.16666667,0,0,6,10,2,10.33333333,0,16.2,0.3,-0.92,Dropout,0
1,44,1,9238,1,Other,140.0,1,Other Specific Qualifications,Incomplete Secondary Education,Other,Other,136.1,1,0,1,1,0,0,21,0,3,6,8,3,12.0,0,2,6,6,2,12.5,0,12.4,0.5,1.79,Enrolled,1
1,39,1,9254,1,Complete Secondary Education,170.0,1,Other Specific Qualifications,Other Specific Qualifications,Technicians,Service and Sales,138.3,0,0,0,1,0,0,33,0,5,10,14,9,12.41666667,0,5,9,14,7,13.0,0,10.8,1.4,1.74,Graduate,1
1,1,2,9085,1,Complete Secondary Education,157.0,1,Higher Education - Undergraduate,Other Specific Qualifications,Technicians,Service and Sales,142.3,0,0,0,1,0,0,18,0,0,5,7,4,12.75,0,0,5,6,4,12.75,0,7.6,2.6,0.32,Graduate,0
1,1,1,9773,1,Complete Secondary Education,125.0,1,Higher Education - Undergraduate,Incomplete Secondary Education,Management,Professionals,125.7,1,0,0,1,0,0,19,0,0,6,6,6,13.0,0,0,6,7,6,11.66666667,0,8.9,1.4,3.51,Graduate,0
4,39,1,9853,1,Other,133.1,1,Other Specific Qualifications,Incomplete Secondary Education,Plant and Machine Operators,Plant and Machine Operators,108.0,0,0,1,0,0,0,33,0,0,7,7,7,12.85714286,0,0,7,8,6,12.66666667,0,8.9,1.4,3.51,Enrolled,1
2,1,4,9500,1,Complete Secondary Education,143.0,1,Other Specific Qualifications,Other Specific Qualifications,Administrative,Administrative,128.7,1,0,0,1,0,0,18,0,0,7,10,7,14.455,0,0,8,8,8,13.91,0,15.5,2.8,-4.06,Graduate,0
1,1,1,9670,1,Complete Secondary Education,142.0,1,Complete Secondary Education,Incomplete Secondary Education,Technicians,Technicians,128.0,0,0,0,1,0,1,18,0,0,6,8,6,14.0,0,0,6,7,6,13.28571429,0,11.1,0.6,2.02,Graduate,0
1,1,3,9773,1,Complete Secondary Education,150.0,1,Incomplete Secondary Education,Other Specific Qualifications,Technicians,Technicians,146.5,1,0,0,1,0,1,20,0,0,6,6,6,13.5,0,0,6,7,6,12.66666667,0,11.1,0.6,2.02,Graduate,0
1,1,2,9254,1,Complete Secondary Education,112.0,1,Other Specific Qualifications,Other Specific Qualifications,Service and Sales,Service and Sales,106.1,1,0,0,0,0,0,20,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,Dropout,0
1,17,2,8014,0,Complete Secondary Education,133.1,1,Incomplete Secondary Education,Complete Secondary Education,Management,Management,118.0,0,0,0,1,0,1,20,0,0,6,6,6,11.66666667,0,0,6,12,5,14.0,0,10.8,1.4,1.74,Graduate,0
1,17,1,9085,1,Complete Secondary Education,125.0,1,Complete Secondary Education,Other Specific Qualifications,Technicians,Plant and Machine Operators,117.0,1,0,0,1,0,1,19,0,0,5,6,4,12.0,0,0,5,8,5,13.33333333,1,10.8,1.4,1.74,Graduate,0
1,1,3,9238,1,Complete Secondary Education,121.0,1,Other Specific Qualifications,Other Specific Qualifications,Craft and Related Trades,Craft and Related Trades,115.4,1,0,0,1,0,1,19,0,0,6,7,6,11.71428571,0,0,6,6,6,11.83333333,0,13.9,-0.3,0.79,Graduate,0
1,17,3,9238,1,Complete Secondary Education,133.1,1,Other Specific Qualifications,Complete Secondary Education,Management,Professionals,117.0,1,0,0,1,0,0,21,0,0,6,8,6,12.66666667,0,0,6,7,6,12.42857143,0,11.1,0.6,2.02,Graduate,1
1,39,1,9085,1,Complete Secondary Education,133.1,1,Higher Education - Undergraduate,Higher Education - Undergraduate,Technicians,Management,144.9,1,0,0,1,0,0,26,0,0,6,11,3,11.75,0,0,6,19,4,12.8,0,12.4,0.5,1.79,Enrolled,1
1,17,1,9238,1,Complete Secondary Education,135.0,1,Other Specific Qualifications,Other Specific Qualifications,Craft and Related Trades,Service and Sales,127.0,0,0,0,1,0,0,21,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,16.2,0.3,-0.92,Dropout,1
